epoch,global_step,grad_evals,time_s,epoch_s,img_per_s,lr,train_loss,train_acc,train_err,train_top5,train_ece,train_macro_f1,train_conf,eval_loss,eval_acc,eval_err,eval_top5,eval_ece,eval_macro_f1,eval_conf,gen_gap,theta_norm,grad_norm,update_norm,gamma,fw_gap,gap_rel,cos_ts,cos_prev,cos_adam,in_C
1,390,390,45.94,45.94,1087,nan,2.763415188055772,21.864983974358974,78.13501602564102,75.46875,2.4575933814048767,21.33222371339798,24.32258961483454,1.9304853677749634,28.380000591278076,71.61999940872192,81.75,5.387268215417862,22.76805780924039,33.75696837902069,-6.515016616919102,31.698843002319336,0.09365412893366362,36.744324684143066,0.002852561392733359,136.39474506897804,1.0002676303570086,-3.648542373698744e-05,0.009339568304037786,nan,1.0
2,780,780,90.09,44.14,1131,nan,1.6872138390174278,35.14823717948718,64.85176282051282,88.97435897435898,1.424991711974144,34.07549858093262,33.73755117257436,1.6065655946731567,39.53000009059906,60.46999990940094,90.19,4.615367203950882,38.939231710226366,35.00491678714752,-4.381762911111878,26.745323181152344,0.10645708813530924,0.029556989669799805,0.00125017187485099,157.99684217404098,0.9992695686144707,0.007032868487626405,-0.005029313098352395,nan,1.0
3,1170,1170,134.4,44.28,1127,nan,1.5544114528558193,41.01161858974359,58.98838141025641,91.0536858974359,2.638380043208599,40.1554673910141,38.37322264909744,1.5282968282699585,43.41000020503998,56.58999979496002,90.85,3.6552350968122482,42.44439091617546,39.94000554084778,-2.398381615296387,25.81997299194336,0.17180322711478296,0.015111923217773438,0.0007755158443376277,303.9560091458834,0.9989909451741439,0.008890106044118653,-0.005188736688962179,nan,1.0
4,1560,1560,178.76,44.34,1126,nan,1.396877889144115,48.0849358974359,51.9150641025641,93.203125,3.9071761071681976,47.45659828186035,44.17775930502476,1.3335579633712769,49.869999289512634,50.130000710487366,94.14,3.7119295448064804,47.827210618047374,47.48031198978424,-1.7850633920767365,26.173538208007812,0.24893293577025624,0.012874841690063477,0.0005539216720098804,514.7939356877254,0.998697714927869,0.010456399345392392,-0.018515442003572587,nan,1.0
5,1950,1950,223.0,44.23,1129,nan,1.2612622004288894,53.62980769230769,46.37019230769231,94.79366987179488,4.063606262207031,53.0460000038147,49.570767948260674,1.2510097026824951,54.83999848365784,45.16000151634216,94.35,3.0408285558223724,54.68433618447317,51.799172163009644,-1.2101907913501435,26.62146759033203,0.32984310289436586,0.01036977767944336,0.0004272163031210809,741.8924598889473,0.9985411573679019,0.011123727489552315,-0.014617781236043651,nan,1.0
6,2340,2340,267.26,44.25,1128,nan,1.1388135115305582,58.78405448717949,41.21594551282051,95.8193108974359,4.168678820133209,58.37858319282532,54.61538165807724,1.0449620485305786,62.11000084877014,37.88999915122986,96.43,2.7117950841784477,61.83110548779107,59.61245894432068,-3.3259463615906526,26.991849899291992,0.412421604335131,0.004242420196533203,0.00034580725021573654,979.5116082607171,0.9984463879695306,0.01144337424856192,-0.038093498147652546,nan,1.0
7,2730,2730,311.59,44.3,1127,nan,1.0455482464570265,62.66626602564103,37.33373397435897,96.47435897435898,3.912299871444702,62.35387921333313,58.759701267266884,1.003434658050537,63.840001821517944,36.159998178482056,96.82,2.1015729755163193,62.96358181004034,61.87053322792053,-1.1737357958769152,27.221416473388672,0.4900023232111643,0.006427764892578125,0.00028936534407639436,1214.998926563752,0.9984219925525861,0.01139058499506604,-0.027831396030451698,nan,1.0
8,3120,3120,355.91,44.31,1127,nan,0.9692219767815028,65.66907051282051,34.33092948717949,96.80488782051282,3.9211105555295944,65.39726853370667,61.74797632755377,0.9481481313705444,65.89999794960022,34.10000205039978,97.31,1.961570605635643,65.51203850674213,64.71192240715027,-0.23092743677970873,27.398128509521484,0.5687556584441674,0.0049839019775390625,0.00024807534881565415,1441.5011142828525,0.9983909347118476,0.011102080800835992,-0.006435679933870195,nan,1.0
9,3510,3510,400.17,44.24,1128,nan,0.9047131746243208,67.8525641025641,32.1474358974359,97.26963141025641,3.5952355712652206,67.65349507331848,64.28619908980833,0.8899129629135132,69.1100001335144,30.889999866485596,97.25,2.5392698124051094,68.73241764084833,66.57073497772217,-1.257436030950302,27.582599639892578,0.6298676308125358,0.004037141799926758,0.00021663909748001055,1640.3171696589543,0.9983322990246308,0.011265857595186833,-0.006102322660653857,nan,1.0
10,3900,3900,444.3,44.1,1132,nan,0.8551458970094339,70.078125,29.921875,97.59415064102564,3.9226237684488297,69.9199378490448,66.16201998331609,0.7897742390632629,72.71000146865845,27.289998531341553,97.91,3.2971184700727463,72.65472423713406,69.45362687110901,-2.6318764686584473,27.71230125427246,0.694223761612292,0.0031015872955322266,0.000191954407341513,1851.4412375425682,0.9983236230336703,0.011431021477032786,-0.0031950294673392973,nan,1.0
11,4290,4290,488.6,44.26,1128,nan,0.8067173285362048,71.70272435897436,28.297275641025635,97.83052884615384,3.666049614548683,71.59253358840942,68.03666723080171,0.8743851780891418,69.78999972343445,30.21000027656555,97.23,1.530051976442337,68.98009009420407,70.65006494522095,1.9127246355399166,27.81620216369629,0.7555327477880939,0.003160238265991211,0.0001720885500533928,2050.710537797977,0.9983097626612737,0.011407123910445977,0.0029608622279146376,nan,1.0
12,4680,4680,532.9,44.27,1128,nan,0.7714714197012095,73.16907051282051,26.83092948717949,97.93870192307692,3.5997990518808365,73.09677004814148,69.56928546612079,0.7684130668640137,73.15000295639038,26.84999704360962,97.98,1.7327148467302322,73.18772988596115,72.06323742866516,0.01906755643013014,27.915870666503906,0.8084548636503853,0.0028095245361328125,0.00015577688971208853,2232.0104895958534,0.9982847777696756,0.01160806184662421,-0.0015935125738736973,nan,1.0
13,5070,5070,577.2,44.28,1127,nan,0.7349346978542132,74.61738782051282,25.382612179487182,98.14302884615384,3.6443285644054413,74.5628833770752,70.9730159625029,0.7802190780639648,73.00999760627747,26.990002393722534,98.01,1.729322038590908,72.90899386965948,72.79555797576904,1.6073902142353518,28.0096378326416,0.8778643808635144,0.001497030258178711,0.000142158400077067,2449.278170698117,0.9982598905379956,0.011681460865176175,0.014303293649165173,nan,1.0
14,5460,5460,621.44,44.22,1129,nan,0.7065678949539478,75.52083333333333,24.47916666666667,98.31129807692308,3.43969389796257,75.49445629119873,72.11101304262112,0.7277446985244751,75.01000165939331,24.98999834060669,97.96,1.5175815671682358,74.60826219123177,73.78708124160767,0.510831673940018,28.062362670898438,0.9419687350130314,0.0020465850830078125,0.0001306272589433214,2660.6189381134814,0.9982870091230441,0.011368873491556953,-0.0038837463512666967,nan,1.0
15,5850,5850,665.65,44.2,1130,nan,0.6817877379747538,76.66266025641026,23.337339743589737,98.45352564102564,3.423786908388138,76.61895155906677,73.24234375586876,0.6883758902549744,76.70999765396118,23.29000234603882,98.12,1.9072555005550385,76.8080491571564,75.04013180732727,-0.047337397550919036,28.07944679260254,1.0041859688319141,0.001573801040649414,0.00012074524998488399,2847.1717779697515,0.9983126493600699,0.011241122435448152,0.0016806218773058345,nan,1.0
16,6240,6240,709.9,44.2,1129,nan,0.6540788791118524,77.6923076923077,22.307692307692307,98.53966346153847,3.525407612323761,77.66752243041992,74.17080686642574,0.6803661584854126,76.95000171661377,23.04999828338623,98.48,2.1651914343237877,77.17704107272831,75.31337141990662,0.7423059756939239,28.132850646972656,1.0500203258406868,0.0018305778503417969,0.00011218782078370245,3016.3060841095753,0.9982524147400489,0.011573921667249552,-0.0031008895099652453,nan,1.0
17,6630,6630,754.18,44.25,1128,nan,0.6360184661853008,78.3974358974359,21.602564102564102,98.54366987179488,3.3330149948596954,78.37432026863098,75.06748589185568,0.6677048206329346,77.6199996471405,22.380000352859497,98.33,2.0332355052232742,77.58206860253782,75.73196291923523,0.7774362502953949,28.158082962036133,1.1038808506810973,0.0008144378662109375,0.00010470965000624736,3180.5578607021234,0.9982767395484142,0.011558413379497928,-0.003781939892633944,nan,1.0
18,7020,7020,798.37,44.17,1130,nan,0.6196349429778564,79.1045673076923,20.895432692307693,98.6738782051282,3.4260094165802,79.07423973083496,75.67856145210756,0.6040790677070618,79.90000247955322,20.099997520446777,98.61,1.396628748625517,79.98192425058994,78.7497341632843,-0.7954351718609161,28.155611038208008,1.1561609277619063,0.0022552013397216797,9.812197747861753e-05,3360.981182391827,0.9983092841429588,0.011108841784376626,-0.013599149582299562,nan,1.0
19,7410,7410,842.52,44.13,1131,nan,0.5967025770590856,79.77363782051282,20.226362179487182,98.72395833333333,3.341614454984665,79.75436449050903,76.46826290167294,0.6134847402572632,79.5199990272522,20.480000972747803,98.39,2.6817509904503822,79.25722634888326,76.88694596290588,0.25363879326062033,28.19082260131836,1.2201377204586148,0.0018315315246582031,9.227727181760202e-05,3547.816749298878,0.9982439539371393,0.011150639830595313,-0.009844850218542547,nan,1.0
20,7800,7800,886.83,44.27,1128,nan,0.5802497062927637,80.45472756410257,19.54527243589743,98.79407051282051,3.3734705299139023,80.43500781059265,77.08121295158679,0.6155350804328918,79.01999950408936,20.980000495910645,98.55,1.0272718966007233,78.68429804975764,78.26316356658936,1.4347280600132137,28.238309860229492,1.261508943979804,0.0019915103912353516,8.705861287560838e-05,3689.1812312199518,0.998206730072315,0.011783850719982168,0.006377453789155412,nan,1.0
