epoch,global_step,grad_evals,time_s,epoch_s,img_per_s,lr,train_loss,train_acc,train_err,train_top5,train_ece,train_macro_f1,train_conf,eval_loss,eval_acc,eval_err,eval_top5,eval_ece,eval_macro_f1,eval_conf,gen_gap,theta_norm,grad_norm,update_norm,gamma,fw_gap,gap_rel,cos_ts,cos_prev,cos_adam,in_C
1,390,390,45.9,45.9,1088,nan,3.10699965770428,20.80128205128205,79.19871794871796,74.63741987179488,2.5704218074679375,20.08589804172516,23.371715765350903,1.906872272491455,28.229999542236328,71.77000045776367,83.3,3.852897509932518,27.330601416011614,24.390994012355804,-7.428717490954277,31.804462432861328,0.09832589676954478,36.74526786804199,0.002852561392733359,166.5246447923856,1.000315488454623,-0.0002818334378882957,0.015976343451256984,nan,1.0
2,780,780,90.23,44.3,1127,nan,1.677664566040039,34.89783653846154,65.10216346153845,88.60376602564102,1.852058432996273,34.51522886753082,33.04614501885879,1.577065110206604,39.809998869895935,60.190001130104065,91.46,5.477439612150192,38.8318601730988,34.35397148132324,-4.912162331434395,27.471986770629883,0.11599962313918238,0.026057958602905273,0.00125017187485099,177.12805721576396,0.9991473288108141,0.007873382652452172,0.032912499250856785,nan,1.0
3,1170,1170,134.48,44.22,1129,nan,1.4811065869453626,44.01842948717949,55.98157051282051,91.80288461538461,3.212720900774002,43.403926491737366,40.83834253824674,1.402504563331604,47.620001435279846,52.379998564720154,93.31,2.6125468313694,46.961745338059686,45.0317919254303,-3.601571948100357,26.90851593017578,0.18956332795173125,0.012927770614624023,0.0007755158443376277,346.83878326416016,0.9988198093878917,0.00947778334530494,-0.03666420669599656,nan,1.0
4,1560,1560,178.92,44.42,1124,nan,1.3358852777725612,50.76121794871795,49.23878205128205,93.82011217948718,3.9106234908103943,49.990636110305786,46.85576589443745,1.3823812007904053,50.37999749183655,49.62000250816345,92.16,4.625123739242554,48.79287123463255,45.98412215709686,0.38122045688140105,26.624284744262695,0.26018049218677325,0.011160850524902344,0.0005539216720098804,536.5101744040464,0.9987411382870797,0.00916330572568422,-0.010279971072850343,nan,1.0
5,1950,1950,223.22,44.26,1128,nan,1.2307758658360213,55.12019230769231,44.87980769230769,94.63741987179488,3.8937032222747803,54.426413774490356,51.226480725484016,1.1769187450408936,57.60999917984009,42.39000082015991,95.23,4.697492346167564,57.339139240089224,52.91250944137573,-2.4898068721477813,26.72283935546875,0.33361801295366494,0.0086212158203125,0.0004272163031210809,748.5488702236078,0.9985901345045138,0.009940811856660025,0.015435789248787697,nan,1.0
6,2340,2340,267.53,44.27,1128,nan,1.1480871316714165,58.66786858974359,41.33213141025641,95.34455128205128,4.018388316035271,58.05930495262146,54.64998359863575,1.1655853986740112,58.81999731063843,41.18000268936157,94.63,1.1530516669154167,57.085119960668266,58.45322012901306,-0.15212872089483653,26.80829620361328,0.3943377663777458,0.0067937374114990234,0.00034580725021573654,939.7055297851563,0.9985349989854373,0.010438365331594385,-0.008364464552107143,nan,1.0
7,2730,2730,311.81,44.23,1129,nan,1.0741208100930237,61.67467948717949,38.32532051282051,95.9775641025641,4.119058698415756,61.22201085090637,57.55612737093217,1.1836178302764893,57.03999996185303,42.96000003814697,95.23,2.9203681275248528,55.75546570738261,59.59451198577881,4.634679525326462,26.945892333984375,0.4625776042025991,0.0047149658203125,0.00028936534407639436,1143.8660095214843,0.9984721743143522,0.010416991033733818,-0.036517615953889596,nan,1.0
8,3120,3120,356.15,44.32,1126,nan,1.0119268333300566,64.19671474358974,35.80328525641026,96.35817307692308,4.057658463716507,63.816314935684204,60.155443640855644,0.9593544006347656,65.43999910354614,34.56000089645386,97.14,2.623581141233444,65.05862606254846,62.86420226097107,-1.2432843599564052,27.025035858154297,0.5441221433704785,0.0036308765411376953,0.00024807534881565415,1385.595364458133,0.9984548159134694,0.01045041014147906,-0.009958961221582114,nan,1.0
9,3510,3510,400.42,44.25,1128,nan,0.946049212033932,66.4423076923077,33.55769230769231,96.93108974358974,3.859720379114151,66.17220044136047,62.58311913563655,0.9627249240875244,65.6000018119812,34.3999981880188,96.75,2.3541338741779327,65.27570231574606,64.75308537483215,0.8423058803264922,27.150087356567383,0.6161168753191609,0.0026421546936035156,0.00021663909748001055,1607.2816553360376,0.9983908743430406,0.010513978780745229,0.003938561095934395,nan,1.0
10,3900,3900,444.65,44.15,1131,nan,0.8820372300270276,69.08453525641026,30.915464743589737,97.29366987179488,4.142672568559647,68.91117095947266,64.94183995784857,0.8661615252494812,69.88000273704529,30.119997262954712,97.34,2.301294542849064,69.59093646312049,68.581223487854,-0.7954674806350255,27.330787658691406,0.7003372476975538,0.003329753875732422,0.000191954407341513,1871.438520382612,0.998312636369314,0.011113918555520371,0.004083563245161948,nan,1.0
