epoch,global_step,grad_evals,time_s,epoch_s,img_per_s,lr,train_loss,train_acc,train_err,train_top5,train_ece,train_macro_f1,train_conf,eval_loss,eval_acc,eval_err,eval_top5,eval_ece,eval_macro_f1,eval_conf,gen_gap,theta_norm,grad_norm,update_norm,gamma,fw_gap,gap_rel,cos_ts,cos_prev,cos_adam,in_C
1,390,390,45.78,45.78,1091,nan,6.795846484257624,1.7067307692307692,98.29326923076923,8.405448717948717,1.8529634922742844,1.0270222090184689,3.559671412341488,4.416867733001709,2.7300000190734863,97.26999998092651,13.05,0.9673076681792736,0.38992159473276394,2.3995302617549896,-1.0232692498427172,28.964298248291016,0.10721529577864368,36.76283597946167,0.002852561392733359,257.4654089371363,1.0005001411988186,-0.003381361090044151,0.08750003013718181,nan,1.0
2,780,780,89.67,43.85,1138,nan,4.318236659123348,2.7904647435897436,97.20953525641026,13.37139423076923,0.6692131049931049,1.5771664679050446,3.459224284459383,4.309090614318848,3.3799998462200165,96.62000015377998,13.09,0.6081545725464821,0.898723756367614,3.444691002368927,-0.5895351026302729,24.653833389282227,0.050129484269826934,0.04763507843017578,0.00125017187485099,80.95601101410695,0.999515494169333,0.007110444316886337,0.04051279174640447,nan,1.0
3,1170,1170,133.49,43.78,1140,nan,4.180275159004407,3.51161858974359,96.48838141025641,15.657051282051283,0.3995048813521862,2.447257936000824,3.910442005174282,4.149776935577393,3.6299999803304672,96.37000001966953,16.67,0.21777891088277102,1.0917612453215708,3.6469832062721252,-0.11838139058687736,25.582948684692383,0.11019570274482121,0.01391148567199707,0.0007755158443376277,175.2378604595478,0.9989532252152761,0.010869218328382871,0.024020269819493973,nan,1.0
4,1560,1560,177.9,44.38,1125,nan,4.093006388346354,4.5993589743589745,95.40064102564102,19.188701923076923,0.33670293632894754,3.508175164461136,4.328160390066794,4.122025489807129,4.639999940991402,95.3600000590086,19.15,0.7473826874047518,1.93687362099914,4.517824575304985,-0.04064096663242722,27.72607421875,0.15764554931566985,0.01965928077697754,0.0005539216720098804,270.3174552330604,0.9983803492326003,0.013857682674305986,-0.012387143805358915,nan,1.0
5,1950,1950,222.36,44.42,1124,nan,3.969440636268029,6.39823717948718,93.60176282051282,24.447115384615383,0.9923203848302364,4.819248989224434,5.40628719692811,3.902494192123413,7.54999965429306,92.45000034570694,26.89,1.6608353704214096,4.395583974698215,5.88916502892971,-1.1517624748058806,30.531211853027344,0.2112983068153149,0.018324613571166992,0.0004272163031210809,409.0417680006761,0.997653681345475,0.01738129719672169,-0.022830360876911586,nan,1.0
6,2340,2340,266.76,44.37,1125,nan,3.8521334525866386,8.237179487179487,91.76282051282051,29.495192307692307,1.9012315198779106,6.39803484082222,6.335950821447066,3.7709546089172363,9.870000183582306,90.1299998164177,31.55,2.823876403272152,6.721476004396622,7.046123594045639,-1.6328206964028187,33.17619323730469,0.26561381513742977,0.00648188591003418,0.00034580725021573654,551.0395442082332,0.9970692454240261,0.019102573926478288,-0.028524674090217965,nan,1.0
7,2730,2730,310.93,44.13,1131,nan,3.7464190360827323,9.77764423076923,90.22235576923077,32.81850961538461,2.3405933752655983,7.6904259622097015,7.437649456163247,3.7053534984588623,10.499999672174454,89.50000032782555,34.5,2.8105393052101135,7.338188633387616,7.6894611120224,-0.7223554414052238,35.05071258544922,0.32724743416442453,0.005915164947509766,0.00028936534407639436,721.0392822265625,0.9968346630915618,0.019389392355410782,0.014351288591214829,nan,1.0
8,3120,3120,355.49,44.51,1122,nan,3.683333499615009,10.789262820512821,89.21073717948718,34.92788461538461,2.840302884578705,8.606110513210297,7.948955131264833,3.672961711883545,9.98999997973442,90.01000002026558,35.52,1.3894292525947094,6.812572625338797,8.88327732682228,0.7992628407784004,36.51768112182617,0.37389951326633586,0.00875234603881836,0.00024807534881565415,855.3690938313802,0.9966439016354389,0.01864319098375161,-0.022035549986036403,nan,1.0
9,3510,3510,400.21,44.68,1117,nan,3.61896241016877,11.971153846153847,88.02884615384616,37.22956730769231,3.4008216112852097,9.60773080587387,8.57138030230999,3.636239767074585,11.869999766349792,88.13000023365021,36.58,2.6606637984514236,9.10792625094317,9.217292815446854,0.10115407980405422,37.857177734375,0.4257521057817118,0.004827976226806641,0.00021663909748001055,1023.5132424379007,0.9963445842266083,0.01956187389676172,-0.01935627676009527,nan,1.0
10,3900,3900,444.79,44.55,1121,nan,3.5527821271847455,12.714342948717949,87.28565705128204,39.34495192307692,3.4923240542411804,10.30377447605133,9.222541890847378,3.5772340297698975,13.009999692440033,86.99000030755997,38.71,2.267870679497719,10.005595067577273,10.985492914915085,-0.29565674372208406,39.24081039428711,0.48365943685399393,0.006176471710205078,0.000191954407341513,1207.3611490885417,0.9959037765478477,0.021372809070253077,-0.00600444598047823,nan,1.0
